,review_text,review_rating
151,iseng coba produk pas muka reda jerawatan hasilnya bener bener luar biasa langsung kempis begitu pelan pelan hilang semua orang bilang muka ku mendingan pakai ringan banget sampe sekarang aku pakai tiap malem kemasannya gede banget jadi hemat,5
152,masker serba banget nih paling cocok buat kulit berminyak jadi pas idung minyakan banget pakai so far skrg idung jarang banget minyakan terus sangat membantu mengurangi rasa gatal digigit semut bahkan tawon bisul jg cepet kering wajib punya banget nih,5
153,my godits my produk yang selalu digunakan di rutinitas kecantikan exfoampltdivampgtampltbrampgtamplt/divampgtampltdivampgtdikulit acneporne kaya aku emang oke bangetbisa mengurangi clogged poreclosed comedowhiteheads anteknyayaa walaupun takes timebut its work ampampnbspdan banyak ngeluh pakai jadi keringtapi gak aku wkwkampampnbspamplt/divampgtampltdivampgtampltbrampgtamplt/divampgt,5
154,my nd fresh sugar lebih berwarna honey dan i wear this more pengganti lipstick its red dan its shiny heboh kok warnanya once usapan is all you need to make you look presentable,5
155,dulu emang suka banget sama wardah cocok buat kulit orang indonesia bahannya aman digunakan pakai wardah matte lipstick jadi ngerasa tambah pada banget warnanya yang kalem lembut teksturnya buat makin cantik badayyysukses selalu wardah semoga produknya lebih membahana,5
156,my top fave flat top brush to apply a compact or loose powder brushnya halus harganya terjangkau banget deh pokoknya aku sampe punya saking sukanya emang jeleknya suka lepas  batangnya tetep cinta mati sama brush,5
157,-kurang higienis soalnya dalem bentuk jar makeknya dikorek jari enggak siapin sendok khusus hihihih -abis pakek muka gak keset lembab minyakan gituk not in a bad way sih tetapi ttp ajaaa ak oily skin kurang sukak -wangiknya enak kayak fragrance free -ada almondnya yang jadi scrub alus lembut gak kasar kulit -awet tahan lama baru habis -gak buat break out,5
158,i cinta this pads lumayan gentle kok walaupun alcoholnya sedikit tidak buat muka makin berminyak/ kering aku pakai tiap malem aja pads seluruh muka sampe leher sampe leher belakang sejak pakai muka jadi bersihan bekas jerawat jadi lebih cepet ilangnya,5
159,awal beli tujuannya mau dipakai buat foundation ternyata kalau dipakai buat liquid foundation lama menggumpal tengah susah buat dicucinya bulunya rontok jadi aku pakai buat apply produk powder sukaaaaaaaa banget tuh dense banget yah tetapi halus buat pakai powder foundation bedak tuh pas banget hasilnya jadi flawless gak terlalu tebal  akhirnya aku bawa ditas biarin aja deh gede banget hahahhha sebelumnya aku udah coba kabuki brush merk kayak mac balik inigak tau yah suka aja ama hasilnya,5
162,aku beli yang hari jadi masker dipakai har pagi - malam sebelumnya jangan lupa usapin potongan tomat wajah make maskernya kalau aku biasan menambahkan air tomat masker biar lebih terlalu cair jadi gampang dipakenya aku pakai tidak teratur karena satu tetep hasilnya bagus aku noda hitam berkurang kulit lbh cerah lbh fresh kenyal suka banget memang harganya mahal total kena dgn ongkir dikirim jne yes tidak mengandung pengawet jadi langsung masuk kulkas oh iya kalau konfirmasi mba ina thomas yang endorse sama medina kefir bukan endorse beliau ikut andil meracik campuran masker maskernya dimakan iya hahahhaa aku dah coba makan rasanya sih hambar kayak susu biasa aja lbh bertekstur karena bahan dasarnya memang susu dicampur biang kefir jadi menghasilkan bakteri baru yang aktif baik kulit kesehatan,5
163,exfo toner pertama aku coba pertama cobain size kecilnya ternyata cocok awal pemakaian sedikit gatel gak muncul kemerahan tanda iritasi jadi aku terusin aja keesokan harinya minggu pertama aku pakenya per hari sekali malam exfo toner tergolong hardcore takut dirasa udah cocok pelan aku naikin sampe sekarang jadi x sehari malam alhamdulillah gak tetep diliat tanda over exfo apa perubahan bener aku rasain tekstur kulit bener membaik noda dosa jerawat masa lalu perlahan memudar kunci make exfoliator apapun imho sih be wise ya hasilnya instan wow banget sering buat salah kaprah oyah wanginya enak kayak hair tonic jadi mungkin sering dikira mild exfo toner,5
164,pakai hl mild peeling lotion perdana mau coba exfoliating toner belom berani pakai lebih kasar pixiso far udah pakai malam hari selama seminggu double cleansing seneng hasilnyakulit mulai terlihat lebih cerah bersihlebih halus jugagak bumps beruntusanmemang kulit terasa kering pemakaian di-netralisasi hl gokujyun lotion untuk hydrating tonernyaharganya lumayan terjangkau sgd untuk ml sayang banget available indonesia,5
165,powermud is the best menurutku hehehe aku dah coba youthmud supermud thrystmud jugakulit aku normal cenderung oily jerawat komedotp pakai komedo yang tersembunyi keluar loh amazing banget deh menurutku lebaysooo i will repurchase this product krna misua ku yang komedo nya bnyak butuh produk,5
168,nyobain muka reaksi kulit karena tidak cocok dengan zat aktif pada produk gua habis lepas krim dokter binggung mau cari skincare apa semua berbahan alami gua coba tanya temen baca review produk katanya bagus pas perama mencoba sumpah gua seneng banget sama produk semalem bintik halus pada kulit gua kalemdan muka gua sensitf luv it sih pantes bilang air ajaib gua engga suka produk sih harganya walaupun meredakan bintik halus pada kulit kulit gua sensitif produk engga mencerahkan soalnya ekspetsi gua harga produk harusnya mencerahkan reprchase yes terluv,5
170,kenal sama melanox waktu aku kelas sma dulu jerawat aku banyak banget dijidat kecil beruntusan karna pakai poni tidak cocok dgn facial wash sblmnya seminggu pakai melanox hilang total skrg udah tahun pakai melanox aku gapernah punya jerawat kecil so happy,5
171,salah satu produk nivea favoritku aku udah beli lip balm berkali-kali bener-bener provides long lasting care buat bibir sangat melembabkan bibir waktu cukup lama jadi tidak perlu sering-sering diaplikasikan kembali packagingnya bagus higienis tidak perlu pakai tangan apply produk bibir totally my cinta,5
178,bha exfoliant kedua pakai other than the cult favorite paulas choice bha liquid banyak bilang kalau mirip paulas choice bha liquid aku beda sih cosrx lebih liquidy-gel begitu finishnya menyerap kulit matte yang paulas choice buat kulit dewy begitu but both products will moisturize your skin well suka exfoliant solvent utamanya willow bark water ketimbang pakai water biasa baca research beautypedia kalau willow bark salah satu antioksidan bagus emanng salah satu sumber salicylic acid exfoliant pakai bahan aktifnya betaine salicylate merupakan turunan salicylic acid fungsinya sama mampu mengeksfoliasi baik ph - coba teteskan kertas lakmus hasilnya kisaran ph so i guess it will do its job just fine as an exfoliant suka kandungan niacinamide nya tinggi jadi bakal membantu banget mengatasi acnebrkarena pakai pakai punya pc bha masalah jerawat yang parah kurang menilai gimana reaksinya kalau cystic acne but so far it does a great job at keep acne dan blackheads at bay muka pori kerasa lebih kecil muka lebih cerah tiap pagi habis pakai,5
179,pemula yang baru pakai pte hr produk luar biasa khasiatnya bahkan dr hari pertama sangat kerasa bedanya sehabis make up terlihat make up lebih nempelhalus muka tahan lama kulit jg terlihat lebih cerah sepertinya large pores lebih bersabar karena efeknya terlihat repurchase absolutely yes bela-belain deh walaupun mahal banget,5
180,terkesan banget sama volume lulur penganti ayudya kg gak pakai mikir langsung aja ambil pas pakai luluran wangi kopinya enak banget paling suka daya bersihnya ampuh bnaget angkat sel kulit mati puas banget rasanya ngeliat kotoran pada kulit yang berupa sel kulit mati rontok luluran kulit jadi lembut halus satu lulur pakai habis waktu sebulan iya memang serakah pakai lulur sayangnya susah nemuin lulur penganti ayudya biasanya ketemu carrefourrepurchase banget,5
181,face wash ba kiehls waktu konsultasi dicoba dulu beli full sizenya daan waktu dicoba super cinta pertama sedikit cukup banyak busanya membersihkan seluruh wajah sama sekali tidak perih selesai kulit jadi bersih lembut bersinar berasa banget minyaknya berkurang cocok banget buat kulit berminyak suka sekali bakal beli full sizenya deh,5
182,sukaaaaaa bangeeet sama bb cream atomy inii ringan banget wajah kaya tidak pakai apa-apa coveragenga light build up mediumalhamdulullah warnanya nyatu sama warna kulitkuu walaupun si atomy cuma pilihan warna oil controlnya bagus dipakai sampe malem cucook cyinn tidak bau mengganggu pokoknya suka,5
183,baru aja pakai p baca review banyak beauty blogger berani coba udah biasa pakai bha toning sehari-hari ternyata p emang nendang banget deh sangat perih  nya kerasa tiap kali pakai biasanya pakenya sih pagi malam kesan pertama pakai kulit lebih cerah,5
185,udah bulan lebih pakai tidak pernah kepikiran pakai fte karna harganya mahal make wiiihh harga emang tidak pernah boong sama kualitasaku yang selalu jerawatan sejak pakai fte kulit wajah lebih soft untungnya tidak ngerasain purging jerawat udah tidak kulit tidak berminyak kayak dulu d sekarang mau lanjut line skii puas banget,5
187,aku sample aku beli facial treatment essencenya samplenya sendiri aku pakai hingga minggu pakai sabun wajah aku tampak lebih putih biasanya memakai riasan aku perlu memakai foundation sekarang kulitku putih cerah,5
188,masker paling juara buat aku suka banget sama after effect nya bener-bener buat makin suka pas pakai muka emang kayak efek kriyes begitu lama kelamaan enak aja aku beli yang kemasan tube awet pemakaian bulanan pakai sedikit cukup semuka ku,5
189,aku produk scrub lumayan bagus bentuknya simpel tube travel friendly pokoknya masalah muka aku komedo nah ampuh banget buat ngangkat komedo ganggu banget bagian area t muka aku,5
191,dibandingkan rna essence aku lebih suka teksturnya stempower essence stempower essence teksturnya lebih kental kalau rna essence putih lebih cair paling kerasa itu kalau pakai stempower essence dipakai langsung kerasa haluuusss banget kulitnya cepet meresap dibanding ma rna essence kulit berjerawat kayaknya lebih cocok pakai stempower lebih cepet kering gitudan pori-pori mengecilkalau rna bagusnya buat kulit cerah,5
196,the best skin care i haveskii mengerti kebutuhan kulit wanita indonesia awal mencoba akhir bulan des pakai basic set yang trial size gentle cleanser facial treatment clear lotion fte jerawat membandel hilang tak berbekas stelah lanjut pakai produk skii yang steampower cream cc cream whitening source clear lotion aura activator cc cream loose powder paling suka sama wscc dan aura activatorx make-up an suka diberaihkan dlu pke wscc habis aplikasi aura activator cc cream trus timpa pakai loose powder hasilnya kelihatan natural dan flawless banget sumpah jadi suka pakai buat kantor dan jalansetelah pemakaian rutin skr kulitku jadi halus tnpa bekas jerawat bercahaya kenyal jerawat tdk pernah muncul lgakhirx mama kka tante ikutan pakai jugatrimakasih skiiuufef skii,5
197,duhh sin holy grail skin care aku pakai fte berasa banget muka ku jadi lebih cerah kenyal bersih ketemu orang yang udah lama tidak ketemu ditanya muka nya pakai apa sih skrg kok jadi mulus terus bersih seneng banget pokoknya biarpun mahal kalau hasilnya keliatan sih tidak nyesel malah beli rangkaian,5
199,jadi beli gegara ngomongin dark spot dicegah banget nongol permukaan aku bakat keturunan terus pas nanya kanebo dikasih emang bener ringan banget berasa make sun screen umumnya kulit aku sensitif banget bahkan cuma pakai cleanser - cream wash - lotion aja gatel kalau udah cream pakai sun screen oke-oke aja dipakai badan klo d badan kayaknya mending spray lotion aja,5
200,cinta it at first sight sama kemasannya kemudian nyobain warna cocok banget buat dipakai sehari-hari formulanya kentel jadi pas pertama pakai susah diratain didiemin bentar ngerata sendiri hasilnya cantik banget bibirnya kaya kacanya garis-garis alus semua ketutup sama formulanya jadi bibir bener-bener keliatan plump sexy sedikit noda glossnya hilang kalau dibawa makan besar begitu hilang semua bibir cukup hydrating even after the gloss has fade away,5
201,uda bertahun mencoba anti-acne facial wash berbagai macem merk tetep aja jerawat membandel tidak hilang malah kadang makin banyak trus gara baca review tea tree nya tbs jadi mutusin buat beli sepaket aaaand it works mukaku minyakan banget pakai jadi berkurang jauh jerawat hampir tidak paling muncul kalau pms aja entah uda repurchase yang berapa kalinya tidak ngitungin p,5
202,the best gentle cleanser pernah aku pakai tetapi skrg aku stop harganya wow bener lembut dimuka buat muka ku halus lembut aku suka banget gentle cleanser tidak buat muka ku kering cinta,5
203,salah satu cushion paling aku suka cocok buat wajahnya kombinasi berminyak tidak luntur sekalipun luar ruangan berkeringat tidak tidak aku suka cushion coverage bagus long lasting buat muka bebas minyak waktu cukup lama sepertinya memang semua produk innisfree selalu memberikan apa janjikan tidak pernah kecewa sama innisfree cinta it,5
205,best skincare ever skincare termahal terbagus hampir bulan memakai product product membuat purging berlebihan membuat komedo putih cepat timbul beberapa jerawat batu timbul disebagian tempat diwajah selebihnya wajah tampak lebih becahaya lebih kenyal lebih kencang tentunya lebih baik memakai sk ii fte semua skincare pakaipun terserap lebih cepat buat senangnya product combie beberapa skincare perawatan dokter clinic,5
